Ticker,Total_Trades,Win_Rate_Pct,Net_PnL,Final_Capital,Avg_Days_Held
NAGE,55,65.45454545454545,67781.82741677761,77781.82741677761,64.2909090909091
STOK,23,65.21739130434783,67724.4478673935,77724.4478673935,46.30434782608695
RDVT,26,73.07692307692307,67677.43784284592,77677.43784284592,52.26923076923077
HUDI,15,53.333333333333336,67667.67382919788,77667.67382919788,84.93333333333334
SAFT,64,78.125,67664.86894893646,77664.86894893646,53.296875
BAH,47,78.72340425531915,67613.72870635986,77613.72870635986,42.02127659574468
PEN,36,75.0,67247.19911956787,77247.19911956787,42.27777777777778
PENN,92,66.30434782608695,67246.68327653408,77246.68327653408,52.891304347826086
LIND,42,78.57142857142857,67037.17838668823,77037.17838668823,56.833333333333336
EXC,129,75.1937984496124,66939.95691435039,76939.95691435039,58.34108527131783
NTAP,89,68.53932584269663,66903.14955091476,76903.14955091476,53.752808988764045
ANET,37,72.97297297297297,66795.98613834381,76795.98613834381,40.45945945945946
CFFI,76,75.0,66775.70422267914,76775.70422267914,60.25
TGNA,127,66.92913385826772,66542.90047419071,76542.90047419071,58.669291338582674
HRI,63,71.42857142857143,66289.02497816086,76289.02497816086,46.53968253968254
IHT,181,64.64088397790056,66233.41986650229,76233.41986650229,57.70165745856354
DMAC,56,58.92857142857143,65894.13779902458,75894.13779902458,44.30357142857143
WTBA,69,76.81159420289855,65865.73964071274,75865.73964071274,62.04347826086956
MPX,62,62.903225806451616,65843.45799040794,75843.45799040794,68.85483870967742
IINNW,14,64.28571428571429,65756.97143894434,75756.97143894434,65.35714285714286
BBVA,109,67.88990825688074,65718.6974452138,75718.6974452138,52.27522935779817
MITK,113,63.716814159292035,65696.83958666027,75696.83958666027,63.69911504424779
MTR,148,68.91891891891892,65542.74835717678,75542.74835717678,54.391891891891895
KNSL,28,82.14285714285714,65514.136238098145,75514.13623809814,44.25
MSI,187,67.9144385026738,65408.69267886877,75408.69267886877,51.87700534759358
NWPX,88,64.77272727272727,65076.976449012756,75076.97644901276,58.26136363636363
PNW,154,73.37662337662337,64980.17154049873,74980.17154049873,51.74025974025974
SBCF,117,69.23076923076923,64964.187822818756,74964.18782281876,60.51282051282051
LKQ,66,78.78787878787878,64820.91805124283,74820.91805124283,47.95454545454545
CME,63,79.36507936507937,64820.051548957825,74820.05154895782,54.857142857142854
WAB,87,75.86206896551724,64545.8369679451,74545.8369679451,51.28735632183908
GLDD,59,67.79661016949152,64437.31016206741,74437.31016206741,50.932203389830505
WTW,73,72.6027397260274,64216.75851249695,74216.75851249695,48.24657534246575
TITN,57,68.42105263157895,64161.6366481781,74161.6366481781,61.12280701754386
MTRX,99,64.64646464646465,64143.28867459297,74143.28867459297,60.101010101010104
WCN,73,76.71232876712328,64130.63025641441,74130.63025641441,47.47945205479452
GCV,70,71.42857142857143,64039.41077172756,74039.41077172756,51.52857142857143
PODD,56,71.42857142857143,63995.18933677673,73995.18933677673,43.839285714285715
NEO,63,65.07936507936508,63842.74927559495,73842.74927559495,60.44444444444444
MCK,86,75.5813953488372,63804.035064697266,73804.03506469727,44.95348837209303
SCCO,80,67.5,63802.927470982075,73802.92747098207,60.425
DLTR,86,70.93023255813954,63537.9525206089,73537.9525206089,51.348837209302324
ALK,128,64.0625,63409.087851166725,73409.08785116673,57.6015625
TSLA,47,63.829787234042556,63402.05521547794,73402.05521547794,49.38297872340426
GLUE,17,82.35294117647058,63258.749460697174,73258.74946069717,49.76470588235294
AMWD,111,70.27027027027027,62837.896665394306,72837.8966653943,61.090090090090094
CCEP,107,74.76635514018692,62778.254336476326,72778.25433647633,52.149532710280376
AIR,139,66.90647482014388,62710.43149089813,72710.43149089813,53.827338129496404
FCF,85,67.05882352941175,62706.87066733837,72706.87066733837,68.5764705882353
SNN,79,78.48101265822784,62524.6928999424,72524.6928999424,48.848101265822784
KVHI,82,68.29268292682927,62453.51778841019,72453.51778841019,70.5609756097561
PRI,48,81.25,62153.16899871826,72153.16899871826,42.4375
TTC,134,70.1492537313433,62069.02064102888,72069.02064102888,52.5
CVS,150,70.0,61842.627243861556,71842.62724386156,53.266666666666666
VOD,102,70.58823529411765,61821.525369524956,71821.52536952496,60.44117647058823
NATR,44,77.27272727272727,61745.161830186844,71745.16183018684,71.70454545454545
NPO,76,76.31578947368422,61607.186443805695,71607.1864438057,47.98684210526316
ELA,97,68.04123711340206,61539.830057531595,71539.8300575316,67.02061855670104
TPC,164,64.63414634146342,61350.99875485897,71350.99875485897,60.93292682926829
ERIE,74,72.97297297297297,61054.73982524872,71054.73982524872,74.86486486486487
SAIA,66,78.78787878787878,60798.90063619614,70798.90063619614,52.22727272727273
GBLI,61,75.40983606557377,60625.754170417786,70625.75417041779,66.19672131147541
MNRO,83,69.87951807228916,60512.45673716068,70512.45673716068,69.91566265060241
ALSN,46,78.26086956521739,60397.787304878235,70397.78730487823,49.108695652173914
OPLN,52,80.76923076923077,60372.168962717056,70372.16896271706,45.11538461538461
SPGI,129,72.09302325581395,59925.98492343724,69925.98492343724,55.86046511627907
OPK,90,65.55555555555556,59895.14067983627,69895.14067983627,67.36666666666666
GEF,82,67.07317073170732,59873.74888706207,69873.74888706207,61.09756097560975
FULT,96,76.04166666666666,59594.71905648708,69594.71905648708,68.14583333333333
DEO,94,75.53191489361703,59440.63974094391,69440.63974094391,57.265957446808514
WAFU,22,72.72727272727273,59333.06827867031,69333.06827867031,65.04545454545455
DLX,125,67.2,59296.45168077946,69296.45168077946,53.736
IPX,15,93.33333333333333,59264.06001520157,69264.06001520157,36.8
SSII,4,50.0,58971.92901003361,68971.92901003361,102.75
ANIK,88,64.77272727272727,58936.067038178444,68936.06703817844,68.17045454545455
SJT,128,65.625,58739.71798914671,68739.71798914671,62.109375
LPX,139,66.90647482014388,58727.68511939049,68727.68511939049,50.62589928057554
LFUS,81,75.30864197530865,58690.423192977905,68690.4231929779,65.98765432098766
ACTG,67,64.17910447761194,58590.712737202644,68590.71273720264,62.208955223880594
PRAA,69,71.01449275362319,58582.36755800247,68582.36755800247,53.231884057971016
PDEX,107,70.09345794392523,58493.860412836075,68493.86041283607,69.07476635514018
ROG,146,68.4931506849315,58483.7407181263,68483.7407181263,54.47945205479452
GFI,119,62.18487394957983,58380.04099547863,68380.04099547863,67.10084033613445
MIDD,113,72.56637168141593,58361.08697581291,68361.08697581291,60.50442477876106
DXC,135,73.33333333333333,57783.41200298071,67783.41200298071,48.43703703703704
CRML,11,81.81818181818183,57719.3677444458,67719.3677444458,41.0
ADX,111,75.67567567567568,57297.1897945106,67297.1897945106,53.91891891891892
ROP,88,75.0,57291.613629341125,67291.61362934113,48.80681818181818
HWBK,72,83.33333333333334,57229.48126792908,67229.48126792908,58.458333333333336
MSM,87,73.5632183908046,57211.482546806335,67211.48254680634,52.48275862068966
CAC,82,69.51219512195121,57187.06964087486,67187.06964087486,63.26829268292683
ARCB,97,65.97938144329896,56946.84026145935,66946.84026145935,60.855670103092784
PLBC,61,68.85245901639344,56942.00311815739,66942.00311815739,58.377049180327866
PEO,134,80.59701492537313,56878.98575639725,66878.98575639725,52.53731343283582
CHRD,42,64.28571428571429,56441.34315991402,66441.34315991402,59.95238095238095
THG,86,73.25581395348837,56284.74913883209,66284.74913883209,49.825581395348834
GNRC,50,78.0,56241.093974113464,66241.09397411346,43.32
NCA,88,81.81818181818183,56026.982607364655,66026.98260736465,57.80681818181818
IAG,66,69.6969696969697,55865.242272257805,65865.2422722578,59.27272727272727
UHAL,89,69.66292134831461,55858.15914776921,65858.15914776921,56.98876404494382
SGLY,54,62.96296296296296,55792.191854417324,65792.19185441732,79.07407407407408
HIW,90,72.22222222222221,55714.183562517166,65714.18356251717,54.94444444444444
CACC,93,65.59139784946237,55664.87450885773,65664.87450885773,58.333333333333336
OTEX,99,70.70707070707071,55471.69148367643,65471.69148367643,48.19191919191919
AVA,144,69.44444444444444,55352.318615198135,65352.318615198135,56.451388888888886
NTRB,16,62.5,55274.72024059296,65274.72024059296,63.9375
THRM,92,66.30434782608695,55235.125628829,65235.125628829,63.641304347826086
RGA,48,79.16666666666666,55194.96955490112,65194.96955490112,41.791666666666664
AFJK,8,87.5,54920.90815639496,64920.90815639496,11.125
PPL,135,74.07407407407408,54851.0708886683,64851.0708886683,49.17777777777778
ALX,174,65.51724137931035,54638.59836423397,64638.59836423397,54.804597701149426
RF,138,73.18840579710145,54495.30485987663,64495.30485987663,49.405797101449274
MRCY,86,61.627906976744185,54339.73091888428,64339.73091888428,59.81395348837209
LFCR,89,64.04494382022472,54312.90358901024,64312.90358901024,60.21348314606742
HLIT,98,67.3469387755102,54176.24978995323,64176.24978995323,55.36734693877551
ORKT,5,100.0,54149.29058200121,64149.29058200121,74.8
GJP,91,89.01098901098901,54052.525612831116,64052.525612831116,27.736263736263737
HUBG,86,70.93023255813954,53863.69322961569,63863.69322961569,53.24418604651163
HFBL,74,79.72972972972973,53510.71892428398,63510.71892428398,31.743243243243242
TRAK,75,62.66666666666667,53451.65325796604,63451.65325796604,72.41333333333333
ARGX,29,72.41379310344827,53345.318046569824,63345.318046569824,40.758620689655174
WYNN,70,68.57142857142857,53309.02495384216,63309.02495384216,52.24285714285714
LOGI,88,65.9090909090909,53285.76090788841,63285.76090788841,52.05681818181818
BMRN,82,74.39024390243902,52900.38328075409,62900.38328075409,56.18292682926829
LNC,126,67.46031746031747,52772.06458425522,62772.06458425522,49.62698412698413
GEO,96,57.291666666666664,52709.879847347736,62709.879847347736,53.010416666666664
OHI,98,76.53061224489795,52706.901533931494,62706.901533931494,48.244897959183675
PTCT,43,72.09302325581395,52663.10389471054,62663.10389471054,46.95348837209303
O,76,73.68421052631578,52577.46535718441,62577.46535718441,53.5
NKE,121,63.63636363636363,52563.588021054864,62563.588021054864,53.78512396694215
PAM,51,72.54901960784314,52546.34586238861,62546.34586238861,51.35294117647059
PLUS,85,71.76470588235294,52426.8686324358,62426.8686324358,54.870588235294115
GMAB,54,72.22222222222221,52041.16185069084,62041.16185069084,45.574074074074076
OPHC,83,65.06024096385542,52014.011643886566,62014.011643886566,57.46987951807229
BNTX,23,78.26086956521739,51947.30744552612,61947.30744552612,52.34782608695652
PECO,14,78.57142857142857,51917.9282579422,61917.9282579422,58.357142857142854
PWR,86,72.09302325581395,51889.119812726974,61889.119812726974,47.73255813953488
TBMCR,8,75.0,51654.09207803011,61654.09207803011,54.0
LWLG,57,59.64912280701754,51632.45572048426,61632.45572048426,74.15789473684211
STBA,77,74.02597402597402,51630.194123744965,61630.194123744965,67.32467532467533
MLTX,14,71.42857142857143,51546.33760499954,61546.33760499954,55.714285714285715
ADC,76,69.73684210526315,51493.761038303375,61493.761038303375,62.69736842105263
AIN,114,69.2982456140351,51488.90672874451,61488.90672874451,57.29824561403509
RELL,115,69.56521739130434,51457.63963532448,61457.63963532448,65.58260869565217
MGF,80,81.25,51417.193745315075,61417.193745315075,59.625
PKG,65,70.76923076923077,51363.04745101929,61363.04745101929,51.707692307692305
DIN,105,74.28571428571429,51329.51387143135,61329.51387143135,57.57142857142857
ELV,69,81.15942028985508,51235.40369415283,61235.40369415283,43.53623188405797
MKSI,68,64.70588235294117,51148.4601020813,61148.4601020813,62.19117647058823
MS,92,69.56521739130434,51144.82144498825,61144.82144498825,51.56521739130435
FIX,79,70.88607594936708,51021.05483996868,61021.05483996868,55.78481012658228
BCO,89,73.03370786516854,50906.58634567261,60906.58634567261,52.92134831460674
GAM,120,78.33333333333333,50824.12153810263,60824.12153810263,46.775
FIBK,52,71.15384615384616,50747.0720000267,60747.0720000267,51.51923076923077
BTO,93,73.11827956989248,50647.37110495567,60647.37110495567,50.29032258064516
MSN,72,65.27777777777779,50474.76671908796,60474.76671908796,88.70833333333333
SAH,84,75.0,50392.50186800957,60392.50186800957,56.79761904761905
CNC,66,72.72727272727273,50332.44422888756,60332.44422888756,50.86363636363637
PZZA,93,61.29032258064516,50265.404883146286,60265.404883146286,55.795698924731184
NTES,80,67.5,50150.481577932835,60150.481577932835,48.0875
KMPR,105,70.47619047619048,50138.51150226593,60138.51150226593,56.8
HOUR,11,63.63636363636363,49830.864968538284,59830.864968538284,90.9090909090909
OVBC,105,82.85714285714286,49566.831594944,59566.831594944,46.304761904761904
BIP,48,77.08333333333334,49532.72814798355,59532.72814798355,44.708333333333336
JAKK,81,59.25925925925925,49461.70234870911,59461.70234870911,66.17283950617283
CSR,61,70.49180327868852,49440.98150062561,59440.98150062561,72.90163934426229
KFRC,96,72.91666666666666,49295.02393865585,59295.02393865585,50.239583333333336
PRU,69,73.91304347826086,49256.83459854126,59256.83459854126,46.594202898550726
WVE,38,68.42105263157895,49201.65982794762,59201.65982794762,51.39473684210526
MSA,158,66.45569620253164,48898.53881512582,58898.53881512582,48.79113924050633
QCRH,76,75.0,48857.78023481369,58857.78023481369,70.17105263157895
SOR,112,78.57142857142857,48825.32417035103,58825.32417035103,48.61607142857143
BBGI,71,63.38028169014085,48699.07117462158,58699.07117462158,69.88732394366197
UI,44,75.0,48650.60867881775,58650.60867881775,46.72727272727273
ZETA,16,81.25,48622.72617673874,58622.72617673874,39.875
EXP,88,70.45454545454545,48446.43671274185,58446.43671274185,51.59090909090909
GITS,10,50.0,48432.99694032967,58432.99694032967,58.4
PRZO,10,70.0,48408.807835161686,58408.807835161686,59.3
POR,53,79.24528301886792,48353.58057308197,58353.58057308197,50.39622641509434
CNOB,86,76.74418604651163,48098.87052464485,58098.87052464485,62.02325581395349
UVSP,74,70.27027027027027,48091.672881126404,58091.672881126404,66.10810810810811
LCFY,16,56.25,48081.02239060402,58081.02239060402,51.3125
CSGP,77,68.83116883116884,48038.23735189438,58038.23735189438,53.83116883116883
UMH,125,68.0,48014.293717354536,58014.293717354536,48.952
RFI,89,73.03370786516854,47947.80507785082,57947.80507785082,47.42696629213483
WHG,70,71.42857142857143,47893.204360961914,57893.204360961914,63.457142857142856
ALMU,10,90.0,47844.44963479042,57844.44963479042,47.5
EBMT,88,70.45454545454545,47834.94912946224,57834.94912946224,48.96590909090909
URBN,85,69.41176470588235,47779.77306520939,57779.77306520939,63.258823529411764
ARDX,41,70.73170731707317,47624.89831966162,57624.89831966162,53.26829268292683
CYH,84,71.42857142857143,47411.16848373413,57411.16848373413,53.833333333333336
GPN,69,65.21739130434783,47399.461785793304,57399.461785793304,47.0
AX,60,70.0,47366.986825585365,57366.986825585365,56.8
TXRH,48,72.91666666666666,47364.97984600067,57364.97984600067,57.583333333333336
WWD,83,78.3132530120482,47321.86654675007,57321.86654675007,55.74698795180723
ETR,141,72.3404255319149,47286.009084790945,57286.009084790945,56.40425531914894
PLOW,50,76.0,47225.52195119858,57225.52195119858,52.68
RDY,75,72.0,47079.541152477264,57079.541152477264,48.08
MTZ,171,64.91228070175438,47006.27605855465,57006.27605855465,53.888888888888886
SYM,16,56.25,46925.485357284546,56925.485357284546,46.3125
STC,171,65.49707602339181,46910.80095693469,56910.80095693469,53.31578947368421
CLMT,68,73.52941176470588,46884.63338804245,56884.63338804245,43.279411764705884
BRO,112,74.10714285714286,46876.08463554457,56876.08463554457,56.339285714285715
FEIM,131,66.41221374045801,46838.08450257778,56838.08450257778,63.961832061068705
CSGS,89,71.91011235955057,46822.56591272354,56822.56591272354,54.842696629213485
MDB,26,69.23076923076923,46787.03610610962,56787.03610610962,46.11538461538461
RCMT,135,63.70370370370371,46608.79144400358,56608.79144400358,57.54074074074074
CBFV,88,77.27272727272727,46536.90009689331,56536.90009689331,36.81818181818182
